scene,frame_index,n_models,signal_var,signal_std,signal_endpoint_var,loss_mean,loss_ensmean,fail_top05,fail_top10,fail_top15,fail_top20,within_scene_pct,fail_within_scene
scene-0487,22,13,5.664994263487664,2.3801248419962477,15.052490618289461,1.8791320271676009,1.1832466133385358,0,0,0,0,0.6153846153846154,0
scene-0487,23,13,3.6574701466745103,1.9124513449169132,10.211158790127476,1.3292179789627725,0.7639155473877302,0,0,0,0,0.038461538461538464,0
scene-0487,24,13,2.8481135504219974,1.6876354909819826,6.6416063765443205,1.5003133567002171,0.7355836848854084,0,0,0,0,0.19230769230769232,0
scene-0487,25,13,2.499030189759067,1.5808321194102386,7.134055364611514,1.266646856750934,0.9534052021125422,0,0,0,0,0.0,0
scene-0487,26,13,1.4099705690492061,1.1874218159732481,4.576205561003895,1.5011309396912422,1.4904557309683593,0,0,0,0,0.23076923076923078,0
scene-0488,0,13,4.65334170605253,2.1571605656632356,15.229571810257958,1.372661908502381,1.3189580123402742,0,0,0,0,0.36,0
scene-0488,1,13,2.3965754100136194,1.5480876622509525,8.556486903483183,0.9633640934323512,0.3836703081201309,0,0,0,0,0.16,0
scene-0488,2,13,2.6715035592453424,1.6344734807409211,9.024694564228088,1.1385519385941643,0.44298854311700336,0,0,0,0,0.28,0
scene-0488,3,13,0.16037123862910505,0.40046377942219075,0.5360396613248528,1.5166708961629414,1.5107090328373018,0,0,0,0,0.4,0
scene-0488,4,13,7.881903780447151,2.8074728458966707,26.057588671134422,2.2468342226543574,0.9786186691472661,0,0,0,1,0.64,0
scene-0488,5,13,6.252231032408052,2.500446166668671,19.93206802966076,2.256620672732386,1.36076578327614,0,0,0,1,0.68,0
scene-0488,6,13,7.521225633145652,2.742485302266113,22.892759670898048,2.190307621892159,1.459426895218166,0,0,0,1,0.6,0
scene-0488,7,13,5.632250168936149,2.373236222742302,15.926381567531594,2.5559342965196468,2.183322296012405,0,0,1,1,0.72,0
scene-0488,8,13,8.948536272133415,2.9914104151943803,24.621241026880213,3.264484137407869,2.6542257034318966,1,1,1,1,0.92,1
scene-0488,9,13,9.328746786629308,3.05429972115202,25.706769801323617,3.6032390242958092,2.9593600950517303,1,1,1,1,0.96,1
scene-0488,10,13,7.460191892524132,2.7313351849460243,21.240268245860456,3.885930858030854,3.596246910313821,1,1,1,1,1.0,1
scene-0488,11,13,8.521164784150224,2.9191034212837037,28.49942165584611,2.5928272958211127,2.0483992499949975,0,1,1,1,0.76,0
scene-0488,12,13,7.568196216452622,2.751035480769491,25.145400903222406,2.768597529487385,2.2358503917208954,0,1,1,1,0.84,1
scene-0488,13,13,9.55549166452918,3.091195830828125,25.043025115538033,3.0278916006158285,2.426098503386883,0,1,1,1,0.88,1
scene-0488,14,13,6.742550517482869,2.596642162001316,22.612402105154374,1.9647076110496353,1.1576286657008337,0,0,0,0,0.56,0
scene-0488,15,13,6.187445013896841,2.487457540119397,19.715695586758752,1.5751700774807724,0.4702824577131082,0,0,0,0,0.44,0
scene-0488,16,13,1.5629255244883116,1.2501701982083526,5.089216659653389,0.9285870774769129,0.23365272872036505,0,0,0,0,0.12,0
scene-0488,17,13,1.7436172460932848,1.3204609975661095,5.240898107813489,1.0220233907055456,0.5236919526122493,0,0,0,0,0.2,0
scene-0488,18,13,0.7298720693936028,0.8543255055267885,2.103963702321957,0.7123480410167715,0.4198486795969547,0,0,0,0,0.04,0
scene-0488,19,13,1.3103481497742129,1.1447043940573536,4.360394174790351,0.7493041954660445,0.43016573258668034,0,0,0,0,0.08,0
scene-0488,20,13,0.10684497861485724,0.32687150168660656,0.32423229346128274,0.6999032678603362,0.6592370936004325,0,0,0,0,0.0,0
scene-0488,21,13,4.092473857788428,2.022986371132645,12.216650528582086,1.7027460621968078,1.529025705259432,0,0,0,0,0.52,0
scene-0488,22,13,0.5587493137812917,0.7474953603744251,1.830285510425036,1.5760527427291846,1.5343798582566992,0,0,0,0,0.48,0
scene-0488,23,13,3.586501138001076,1.8938059927038662,11.678055371673736,2.7326530438511827,2.720627334296264,0,1,1,1,0.8,1
scene-0488,24,13,1.3352322529280158,1.1555225021296711,4.124364407676827,1.361614430978489,1.117223546354471,0,0,0,0,0.32,0
scene-0488,25,13,1.4620428675220076,1.2091496464548992,4.165721278877904,1.086929748388757,0.8249562035945739,0,0,0,0,0.24,0
scene-0489,0,13,4.146063629331056,2.036188505352846,11.55881701820975,1.6732794689883552,1.1266127719272843,0,0,0,0,0.7692307692307693,0
scene-0489,1,13,5.701886373433214,2.3878623020252263,13.924080719609261,1.7062857663275064,0.47620839474764115,0,0,0,0,0.8076923076923077,1
scene-0489,2,13,3.2245672548171562,1.795708009342598,10.282844325192618,1.2260870343963217,0.39586611317050346,0,0,0,0,0.4230769230769231,0
scene-0489,3,13,5.730579918569276,2.3938629698813747,19.202839556885515,1.4024949490345888,0.7596857723541914,0,0,0,0,0.5769230769230769,0
scene-0489,4,13,3.548452850724311,1.8837337526105729,11.503173696782103,1.0192755402754188,0.816994187548098,0,0,0,0,0.19230769230769232,0
scene-0489,5,13,0.5281364053250844,0.7267299397472795,1.6779181390592053,0.686765921489346,0.5679838959114346,0,0,0,0,0.038461538461538464,0
scene-0489,6,13,0.07364224800750045,0.27137105226516045,0.21165470079626952,0.6434851865529707,0.6183702378382339,0,0,0,0,0.0,0
scene-0489,7,13,0.1946291413232911,0.4411679287111554,0.6465380320445102,1.1000453064920181,1.0820087680195412,0,0,0,0,0.34615384615384615,0
scene-0489,8,13,0.1005617860007506,0.31711478363638396,0.31560549455439035,1.9115542084957655,1.9103033204222866,0,0,0,0,0.8846153846153846,1
scene-0489,9,13,1.0964084218225654,1.0470952305414085,3.433122791483812,2.1090930495625733,2.0316868662190566,0,0,0,1,0.9230769230769231,1
scene-0489,10,13,1.0730266895298206,1.0358700157499592,2.6839886647659017,2.196266864668217,2.191496807874163,0,0,0,1,0.9615384615384616,1
scene-0489,11,13,5.833532113992246,2.4152706088536426,16.61002686040517,2.5247204183988363,1.9775769684499458,0,0,1,1,1.0,1
scene-0489,12,13,3.151980923280321,1.7753819091340097,7.816831570193145,1.623357907234123,1.4386256440374774,0,0,0,0,0.7307692307692307,0
scene-0489,13,13,7.615084028831732,2.7595441704802863,21.547649280702544,1.8650988724351842,0.2491586728086506,0,0,0,0,0.8461538461538461,1
scene-0489,14,13,3.1604323214332943,1.7777604792078414,8.87154743433692,1.3259611910337594,0.7887501124617994,0,0,0,0,0.5384615384615384,0
scene-0489,15,13,2.9904598634471955,1.7292946144157146,8.706038658308053,1.29224243099209,0.6476199816853152,0,0,0,0,0.5,0
scene-0489,16,13,1.4876419168558286,1.2196892706160158,4.351595086754452,0.939322517909065,0.6560019599884542,0,0,0,0,0.07692307692307693,0
scene-0489,17,13,2.932289368490285,1.7123928779606288,8.409509146059584,1.1958962859463393,0.46374371700150246,0,0,0,0,0.38461538461538464,0
scene-0489,18,13,3.161748198587316,1.7781305347435312,8.73549026276156,1.4163503698023936,1.0379196210947552,0,0,0,0,0.6153846153846154,0
scene-0489,19,13,2.3842162069472193,1.544090737925469,6.161800408555024,1.5165169765298556,1.2745036782372579,0,0,0,0,0.6538461538461539,0
scene-0489,20,13,1.8854963284998032,1.3731337620566335,5.442884898833167,1.06079013853459,0.5642666757591887,0,0,0,0,0.2692307692307692,0
scene-0489,21,13,4.669685937167221,2.1609456118022083,12.754284272140941,1.5848031530324853,0.5870108513909114,0,0,0,0,0.6923076923076923,0
scene-0489,22,13,2.1252233835682963,1.4578145916296408,5.589198387281074,1.043958346123305,0.6847997278951953,0,0,0,0,0.23076923076923078,0
scene-0489,23,13,3.1770902889793913,1.7824394208441956,7.790212866897164,1.2643248494310007,0.4650298013934993,0,0,0,0,0.46153846153846156,0
scene-0489,24,13,1.8663957791895391,1.3661609638653636,5.3553815106541,0.9926353215337737,0.3757212937211016,0,0,0,0,0.11538461538461539,0
scene-0489,25,13,1.6321988335406798,1.2775753729391781,4.151954492639929,1.006076772768008,0.7295576324432772,0,0,0,0,0.15384615384615385,0
scene-0489,26,13,1.5404652487493635,1.2411548045064176,4.380123216348711,1.0645831366536052,0.9420938224015928,0,0,0,0,0.3076923076923077,0
scene-0490,0,13,4.353914287349819,2.0866035290274527,11.850888860363325,1.5837002451195388,0.5045757590726924,0,0,0,0,0.84,1
scene-0490,1,13,5.293457813322312,2.3007515757513484,13.403679995548215,1.7257087285475032,0.4325539946862858,0,0,0,0,0.92,1
scene-0490,2,13,2.9307966839722295,1.7119569749185373,7.203085036072478,1.3687779807320224,0.4870959551203647,0,0,0,0,0.6,0
scene-0490,3,13,1.6990057279015074,1.3034591393294641,4.759688065012062,1.2854459616282017,1.0389419709137326,0,0,0,0,0.52,0
scene-0490,4,13,1.6007506339058388,1.2652077433788647,4.911928665907977,0.9764990731874423,0.6294467423343676,0,0,0,0,0.08,0
scene-0490,5,13,2.2279734104160602,1.492639745690855,6.937147248350055,1.0091031516709257,0.43071750001121073,0,0,0,0,0.12,0
scene-0490,6,13,1.7030959756486261,1.3050271934517788,5.620551636989439,1.2300821349873534,0.7561321306705261,0,0,0,0,0.36,0
scene-0490,7,13,0.748990623031237,0.8654424435115469,2.444831707290335,1.3794359987312947,1.2377499710839397,0,0,0,0,0.64,0
scene-0490,8,13,1.5695029076692801,1.2527980314756566,5.079461005540649,1.4380719087528286,1.1441934195272556,0,0,0,0,0.68,0
scene-0490,9,13,2.6970853177594436,1.6422805234671218,7.875068715955383,1.27788474053619,0.5621307814212416,0,0,0,0,0.48,0
scene-0490,10,13,3.424446635053703,1.8505260427926171,9.220700387409163,1.453188185344748,0.5935505092585805,0,0,0,0,0.72,0
scene-0490,11,13,2.816285765710448,1.6781793008229031,7.192650839956267,1.360517968445045,0.42678546098061715,0,0,0,0,0.56,0
scene-0490,12,13,3.6733490474817043,1.9165983010223357,9.113778870642223,1.8151829855078718,0.8390615287978115,0,0,0,0,0.96,1
scene-0490,13,13,2.788189899866928,1.669787381634838,7.556750269390512,1.5358878623152974,0.9955805815506995,0,0,0,0,0.8,1
scene-0490,14,13,2.1382043909015636,1.462260028483841,6.4264304759965665,1.1924223383378867,0.9065021760927223,0,0,0,0,0.32,0
scene-0490,15,13,1.7149181459268197,1.3095488329676064,5.4393083349137745,1.246664453608934,1.1517872682898906,0,0,0,0,0.4,0
scene-0490,16,13,0.9502533211836311,0.9748093768443301,3.122383195976867,1.0513547320719114,1.0401586001668577,0,0,0,0,0.2,0
scene-0490,17,13,1.2088513334177098,1.0994777548535075,3.9896253801619688,0.8540653746779506,0.7033447916746964,0,0,0,0,0.04,0
scene-0490,18,13,1.2449885084513097,1.1157905307230878,3.8591274189369447,1.2577685528588776,1.2480627512824143,0,0,0,0,0.44,0
scene-0490,19,13,1.5000492056506423,1.2247649593496062,4.852785762969408,1.0465414268694744,0.9537941382268175,0,0,0,0,0.16,0
scene-0490,20,13,1.4219118808474605,1.1924394663241655,4.614946472571542,1.0886735397224063,0.8262987005948027,0,0,0,0,0.24,0
scene-0490,21,13,1.0188059887254879,1.0093591970777736,3.373603347221051,0.7949124794410126,0.3988159024405344,0,0,0,0,0.0,0
scene-0490,22,13,1.7206621782501716,1.3117401336584056,5.152513944848727,1.1242829884310046,0.6020965648542801,0,0,0,0,0.28,0
scene-0490,23,13,2.0968174099200514,1.4480391603544607,6.141983588455241,1.5135752290498001,1.2687818124610752,0,0,0,0,0.76,0
scene-0490,24,13,2.0175457823861658,1.4204033872059605,6.022655181180127,2.355533909346752,2.3551993547236916,0,0,1,1,1.0,1
scene-0490,25,13,3.463543793476839,1.8610598575749355,8.644158697239762,1.5944001072797236,1.394529733782832,0,0,0,0,0.88,1
scene-0491,0,13,0.0,0.0,0.0,3.049800769643113e-05,3.0498007696431134e-05,0,0,0,0,0.44,0
scene-0491,1,13,0.0,0.0,0.0,2.8030717591492373e-05,2.8030717591492373e-05,0,0,0,0,0.4,0
scene-0491,2,13,0.20044378698224855,0.44770948949318523,0.6390532544378699,0.09941347844791665,0.09941347709860743,0,0,0,0,0.72,0
scene-0491,3,12,0.29521122685185186,0.543333439843207,1.07421875,0.12160884184272186,0.12160884107677516,0,0,0,0,0.84,1
scene-0491,4,13,0.2744082840236686,0.5238399412260091,0.9985207100591716,0.11219402980064622,0.11219003440593629,0,0,0,0,0.76,0
scene-0491,5,13,2.517805719921105,1.5867595028614465,8.147928994082841,0.4262971661052132,0.2916539913768978,0,0,0,0,1.0,1
scene-0491,6,13,0.0,0.0,0.0,2.181691889691448e-05,2.1816918896914484e-05,0,0,0,0,0.24,0
scene-0491,7,13,0.0,0.0,0.0,1.6288605334663922e-05,1.6288605334663922e-05,0,0,0,0,0.12,0
scene-0491,8,13,0.0,0.0,0.0,2.72367115792154e-05,2.72367115792154e-05,0,0,0,0,0.36,0
scene-0491,9,13,0.0,0.0,0.0,2.0632004178416478e-05,2.0632004178416475e-05,0,0,0,0,0.2,0
scene-0491,10,13,0.0,0.0,0.0,2.3135601889629165e-05,2.3135601889629165e-05,0,0,0,0,0.32,0
scene-0491,11,13,0.38207175103376634,0.6181195281122951,0.5907901590316962,0.16912255917945737,0.16911077482896197,0,0,0,0,0.92,1
scene-0491,12,13,0.2262080867850099,0.4756133795269114,0.7056213017751479,0.14745721239118423,0.1474557646767322,0,0,0,0,0.88,1
scene-0491,13,13,0.0,0.0,0.0,3.951252470265297e-05,3.951252470265296e-05,0,0,0,0,0.56,0
scene-0491,14,13,0.0,0.0,0.0,3.777995330836745e-05,3.777995330836745e-05,0,0,0,0,0.52,0
scene-0491,15,13,0.5030818540433926,0.7092826334003903,1.8306213017751483,0.22440031055449694,0.22439621761253603,0,0,0,0,0.96,1
scene-0491,16,13,0.0,0.0,0.0,6.088847764257461e-05,6.0888477642574605e-05,0,0,0,0,0.64,0
scene-0491,17,13,0.0,0.0,0.0,5.9498317884858795e-05,5.9498317884858795e-05,0,0,0,0,0.6,0
scene-0491,18,13,0.0,0.0,0.0,3.4226143472806214e-05,3.422614347280621e-05,0,0,0,0,0.48,0
scene-0491,19,13,0.10798816568047331,0.3286155286660588,0.4437869822485204,0.06415344190308812,0.06415344189587217,0,0,0,0,0.68,0
scene-0491,20,13,0.27423175382552173,0.5236714178046399,0.997949530467844,0.11221372386796023,0.11208792744171141,0,0,0,0,0.8,1
scene-0491,21,13,0.0,0.0,0.0,1.41196206854379e-05,1.4119620685437898e-05,0,0,0,0,0.0,0
scene-0491,22,13,0.0,0.0,0.0,1.568398473574814e-05,1.568398473574814e-05,0,0,0,0,0.08,0
scene-0491,23,13,0.0,0.0,0.0,1.940874229757643e-05,1.940874229757643e-05,0,0,0,0,0.16,0
scene-0491,24,13,0.0,0.0,0.0,2.3012657623123826e-05,2.301265762312383e-05,0,0,0,0,0.28,0
scene-0491,25,13,0.0,0.0,0.0,1.4232864960952125e-05,1.4232864960952123e-05,0,0,0,0,0.04,0
scene-0492,0,13,1.0976331360946745,1.0476798824520182,3.994082840236686,0.22444669582973667,0.22427791033549915,0,0,0,0,0.92,1
scene-0492,1,13,0.0,0.0,0.0,4.3152640429742776e-05,4.315264042974278e-05,0,0,0,0,0.4,0
scene-0492,2,13,0.0,0.0,0.0,1.642515971181097e-05,1.6425159711810965e-05,0,0,0,0,0.08,0
scene-0492,3,13,0.0,0.0,0.0,2.4759831920364694e-05,2.4759831920364694e-05,0,0,0,0,0.12,0
scene-0492,4,13,0.0,0.0,0.0,3.6577366083832335e-05,3.6577366083832335e-05,0,0,0,0,0.36,0
scene-0492,5,13,0.0,0.0,0.0,5.175413134556373e-05,5.1754131345563724e-05,0,0,0,0,0.48,0
scene-0492,6,13,0.0,0.0,0.0,8.227051011904828e-05,8.227051011904826e-05,0,0,0,0,0.64,0
scene-0492,7,13,0.0,0.0,0.0,3.5151503206107286e-05,3.515150320610728e-05,0,0,0,0,0.32,0
scene-0492,8,13,0.0,0.0,0.0,4.690239032563785e-05,4.6902390325637865e-05,0,0,0,0,0.44,0
scene-0492,9,13,0.0,0.0,0.0,6.35195265895075e-05,6.35195265895075e-05,0,0,0,0,0.52,0
scene-0492,10,13,0.0,0.0,0.0,0.00011842427109513422,0.00011842427109513423,0,0,0,0,0.68,0
scene-0492,11,13,0.0,0.0,0.0,7.210900733306701e-05,7.210900733306703e-05,0,0,0,0,0.6,0
scene-0492,12,13,0.0,0.0,0.0,7.119674190770599e-05,7.119674190770599e-05,0,0,0,0,0.56,0
scene-0492,13,13,0.0,0.0,0.0,2.5469217678509566e-05,2.5469217678509562e-05,0,0,0,0,0.2,0
scene-0492,14,13,0.0,0.0,0.0,1.4066919502589274e-05,1.4066919502589274e-05,0,0,0,0,0.04,0
scene-0492,15,13,0.0,0.0,0.0,1.3895622697699417e-05,1.389562269769942e-05,0,0,0,0,0.0,0
scene-0492,16,13,0.001627218934911243,0.04033880185269814,0.004437869822485208,0.009631937216211263,0.009618347831050311,0,0,0,0,0.76,0
scene-0492,17,13,0.0,0.0,0.0,2.5027034340060112e-05,2.502703434006012e-05,0,0,0,0,0.16,0
scene-0492,18,13,0.2744082840236686,0.5238399412260091,0.9985207100591716,0.1121981283059976,0.11218911368731092,0,0,0,0,0.88,1
scene-0492,19,13,0.0,0.0,0.0,3.323619617240891e-05,3.3236196172408916e-05,0,0,0,0,0.28,0
scene-0492,20,13,0.0,0.0,0.0,2.5666071522724566e-05,2.5666071522724563e-05,0,0,0,0,0.24,0
scene-0492,21,13,0.20044378698224852,0.44770948949318523,0.6390532544378698,0.0993792315077962,0.09937408734022968,0,0,0,0,0.84,1
scene-0492,22,13,0.0,0.0,0.0,0.003381943632442568,0.0033819436324425676,0,0,0,0,0.72,0
scene-0492,23,13,0.011913214990138069,0.10914767514765521,0.042159763313609475,0.09102114725049003,0.09102055614356497,0,0,0,0,0.8,1
scene-0492,24,13,0.0,0.0,0.0,0.24466297987676977,0.24466297987676974,0,0,0,0,0.96,1
scene-0492,25,13,0.0,0.0,0.0,0.6216110196533453,0.6216110196533453,0,0,0,0,1.0,1
scene-0493,0,13,1.3613575185879183,1.166772265092001,3.195013465162648,0.8101051048034305,0.8069830638713236,0,0,0,0,1.0,1
scene-0493,1,13,0.6010811668896766,0.7752942453608672,1.3780887469629834,0.4078250322354907,0.40474311678676633,0,0,0,0,0.96,1
scene-0493,2,13,0.15144124286710245,0.38915452312301657,0.359463769690614,0.10481462547381597,0.10106274737573329,0,0,0,0,0.84,1
scene-0493,3,13,0.037860576923076934,0.19457794562353908,0.08986686390532553,0.05374355895881474,0.05061962349235186,0,0,0,0,0.68,0
scene-0493,4,13,0.009289940828402368,0.09638433912416668,0.051301775147928996,0.016996139225305844,0.015768876830129962,0,0,0,0,0.48,0
scene-0493,5,13,0.0,0.0,0.0,0.0025607216724948217,0.0025607216724948217,0,0,0,0,0.4,0
scene-0493,6,13,1.4491321499013807,1.2037990488039856,5.653846153846154,0.31409742167998583,0.13668411992039586,0,0,0,0,0.92,1
scene-0493,7,13,0.001627218934911243,0.04033880185269814,0.004437869822485208,0.011356713707639795,0.009901501135762105,0,0,0,0,0.44,0
scene-0493,8,13,0.0,0.0,0.0,0.0016075395519562312,0.0016075395519562308,0,0,0,0,0.36,0
scene-0493,9,13,0.0,0.0,0.0,0.0013801493494565889,0.0013801493494565887,0,0,0,0,0.32,0
scene-0493,10,13,0.0,0.0,0.0,0.0011851391247134479,0.0011851391247134479,0,0,0,0,0.28,0
scene-0493,11,13,0.0,0.0,0.0,0.0010181964836230785,0.001018196483623079,0,0,0,0,0.24,0
scene-0493,12,13,0.0,0.0,0.0,0.0008756308287513412,0.0008756308287513415,0,0,0,0,0.2,0
scene-0493,13,12,0.0,0.0,0.0,0.0007523942393709611,0.0007523942393709611,0,0,0,0,0.16,0
scene-0493,14,13,0.040680473372781065,0.20169400926349068,0.11094674556213016,0.04867684010713606,0.04811594074434425,0,0,0,0,0.6,0
scene-0493,15,13,0.040680473372781065,0.20169400926349068,0.11094674556213016,0.04859320790054356,0.04811466535927314,0,0,0,0,0.56,0
scene-0493,16,13,0.0,0.0,0.0,0.00047892934662451913,0.0004789293466245191,0,0,0,0,0.12,0
scene-0493,17,13,0.30621301775147963,0.5533651757668525,1.437869822485209,0.09654456534146817,0.09628666832524203,0,0,0,0,0.8,1
scene-0493,18,13,0.0,0.0,0.0,0.0003547933295717732,0.0003547933295717732,0,0,0,0,0.08,0
scene-0493,19,13,0.052011834319526606,0.22806103200574754,0.2563313609467454,0.038751105273990435,0.038563983509911366,0,0,0,0,0.52,0
scene-0493,20,13,0.052559171597633125,0.22925787139732656,0.17482248520710056,0.062413341720745454,0.03398846389803851,0,0,0,0,0.72,0
scene-0493,21,13,0.08951183431952665,0.29918528426299085,0.3359171597633137,0.082890538292198,0.028866273070232682,0,0,0,0,0.76,0
scene-0493,22,13,0.05403353057199212,0.23245113588019337,0.2665384615384616,0.050818847316000997,0.05070645751210681,0,0,0,0,0.64,0
scene-0493,23,13,0.2744082840236686,0.5238399412260091,0.9985207100591716,0.11233409294736264,0.11218168989037304,0,0,0,0,0.88,1
scene-0493,24,13,0.0,0.0,0.0,0.00014381257743942586,0.0001438125774394259,0,0,0,0,0.04,0
scene-0493,25,13,0.0,0.0,0.0,0.00012427587191478096,0.00012427587191478102,0,0,0,0,0.0,0
scene-0494,0,13,3.7577735598412034,1.9384977585339642,11.639313624219009,1.518958702066071,0.2678314451192447,0,0,0,0,0.76,0
scene-0494,1,13,4.590496307802188,2.1425443537537765,13.870384228800239,1.733136966466198,0.7593006747626955,0,0,0,0,0.88,1
scene-0494,2,13,6.234600565048168,2.496918213528062,17.477252241346143,1.9698050008372525,0.4198138606572315,0,0,0,0,0.92,1
scene-0494,3,13,4.6165717365795444,2.1486208917767566,12.26951151106628,1.670812733131607,0.4124070449199111,0,0,0,0,0.84,1
scene-0494,4,13,7.344748181731046,2.710119588086667,18.295810780187765,2.366077769430915,0.9084591507814318,0,0,1,1,1.0,1
scene-0494,5,13,4.123075957137758,2.030535879303234,9.86794998914518,2.0136426697110257,1.1899312814397762,0,0,0,0,0.96,1
scene-0494,6,13,0.8537800423701302,0.9240021874271349,2.066923191021891,0.7091077545967595,0.2560558690673806,0,0,0,0,0.32,0
scene-0494,7,13,0.7548951389300168,0.8688470169886162,2.3616846241615588,0.6008658415845795,0.20183193863522822,0,0,0,0,0.16,0
scene-0494,8,13,0.26133117788602583,0.5112056121425369,0.8447117510103676,0.3411844317218302,0.15551795654765085,0,0,0,0,0.04,0
scene-0494,9,13,0.17830782622417907,0.4222651136717063,0.5421421781646198,0.3350216508134998,0.2004862507184776,0,0,0,0,0.0,0
scene-0494,10,13,0.6442310731754065,0.8026400645217049,2.055261086980563,0.5268565891689831,0.24937795214361744,0,0,0,0,0.08,0
scene-0494,11,13,0.16063362407126935,0.40079124749833217,0.5063608907755172,0.5461752052148712,0.4672671964309311,0,0,0,0,0.12,0
scene-0494,12,13,0.5197566755071321,0.7209415201714575,1.6848242325820413,0.8389740483028725,0.6700392733652986,0,0,0,0,0.4,0
scene-0494,13,13,0.032662145436057825,0.1807267147824522,0.09715363358887347,1.4614370723391106,1.4605303093547721,0,0,0,0,0.72,0
scene-0494,14,13,0.23763504394852633,0.48747824971841186,0.653639554001616,1.6392893281289662,1.6390125946536915,0,0,0,0,0.8,1
scene-0494,15,13,1.0027212865819117,1.0013597188732488,2.723380494848487,1.4275570464632887,1.3826623475976492,0,0,0,0,0.68,0
scene-0494,16,13,1.2986791340861221,1.1395960398694451,3.4306482541756216,0.9491875133218461,0.6462254814427263,0,0,0,0,0.48,0
scene-0494,17,13,1.689925346696704,1.2999712868739464,4.008507605259173,0.9808579472386186,0.6379904734090716,0,0,0,0,0.52,0
scene-0494,18,13,2.125419933953839,1.45788200275394,5.685864348875489,1.3271014154515146,0.9936265478482551,0,0,0,0,0.6,0
scene-0494,19,13,1.3539177926630865,1.1635797319750316,3.069262047940784,0.8593051210632772,0.30903411044268686,0,0,0,0,0.44,0
scene-0494,20,13,0.9564808235507579,0.9779983760470965,2.4911140839441117,0.6812594570200888,0.13533076949704864,0,0,0,0,0.28,0
scene-0494,21,13,0.7479792948535838,0.8648579622421151,1.7395244830723184,0.7584800840261743,0.166323904638931,0,0,0,0,0.36,0
scene-0494,22,13,0.6750997908758755,0.821644564806386,1.75296395509253,0.6133715501562682,0.2177371582727987,0,0,0,0,0.2,0
scene-0494,23,13,0.4235882735945455,0.6508365951562232,1.2140917495028978,0.6623721202540234,0.5211581301507567,0,0,0,0,0.24,0
scene-0494,24,13,0.1931907955192318,0.4395347489325864,0.6253162813207195,1.0677044048906228,1.0675473218011333,0,0,0,0,0.56,0
scene-0494,25,13,0.5344934061298873,0.7310905594588726,1.6766594244751185,1.3373623996107964,1.248268474296564,0,0,0,0,0.64,0
scene-0495,0,13,1.631581367596721,1.2773336946924718,4.469920434280833,0.9723328948421508,0.7354238062996991,0,0,0,0,0.04,0
scene-0495,1,13,0.8958487538560748,0.9464928704729237,2.3100471073349658,0.7372704634590084,0.5291572758876691,0,0,0,0,0.0,0
scene-0495,2,13,0.9507750979619608,0.9750769702756602,2.8491429063949445,1.3238308814257835,1.1411300661586514,0,0,0,0,0.24,0
scene-0495,3,13,0.45121637370476675,0.6717264128384165,1.3807482317524697,1.2450952144326928,1.2327046916378184,0,0,0,0,0.16,0
scene-0495,4,13,0.5153382401178391,0.7178706290954096,1.5502188301016724,1.2432703662430673,1.2265523420845288,0,0,0,0,0.12,0
scene-0495,5,13,0.45439996942485594,0.6740919591753457,1.137721054295987,1.6502736205147102,1.6494019402190734,0,0,0,0,0.48,0
scene-0495,6,13,0.41979655113324066,0.6479170866192994,1.2047441785659034,1.5984788081929746,1.5968653858192365,0,0,0,0,0.44,0
scene-0495,7,13,0.5397576731050319,0.7346820217652205,1.4925389320895972,1.5823130848898008,1.5813600569768649,0,0,0,0,0.4,0
scene-0495,8,13,4.104545602886076,2.0259678188179784,13.323015323643197,2.2206269433736243,2.131494407914196,0,0,0,1,0.96,1
scene-0495,9,13,12.815153141546071,3.5798258535222174,41.10256267309744,2.294450911957813,0.6743475121717003,0,0,0,1,1.0,1
scene-0495,10,13,12.123872725326763,3.481935198323881,36.51543912770439,2.1688551582307003,0.4818444253934833,0,0,0,1,0.92,1
scene-0495,11,13,6.861804375769864,2.61950460502933,21.23570572128492,1.9188560972023458,0.2573120036106152,0,0,0,0,0.8,1
scene-0495,12,13,6.764420963545589,2.600850046339771,19.974233651364823,1.958033776817103,0.11981374559488024,0,0,0,0,0.84,1
scene-0495,13,13,5.443673717882302,2.3331681717960886,15.55143339911487,1.7360421811730453,0.31740172330037103,0,0,0,0,0.64,0
scene-0495,14,13,5.196820858513725,2.279653670738984,14.945967222981276,1.6934108638748895,0.7184465251918914,0,0,0,0,0.6,0
scene-0495,15,13,4.317133870726402,2.077771371139376,11.725497618443123,1.6746300883688516,0.244656214439088,0,0,0,0,0.56,0
scene-0495,16,13,5.045511617674713,2.246221631467989,12.583328511869716,1.7368709591537788,0.30518835921782694,0,0,0,0,0.68,0
scene-0495,17,13,3.440610511337488,1.8548882746239699,9.206363415960814,1.4492169154055512,0.25024067553040713,0,0,0,0,0.28,0
scene-0495,18,13,3.0115258218627723,1.7353748361269885,8.371692983417985,1.3158756631705937,0.2230283767547163,0,0,0,0,0.2,0
scene-0495,19,13,3.423699826513879,1.8503242490206626,8.959416130052748,1.5375995199929429,0.3597090773359009,0,0,0,0,0.36,0
scene-0495,20,13,2.2186751071028072,1.4895217712751994,5.527857631109423,1.187281546766034,0.4342028251477787,0,0,0,0,0.08,0
scene-0495,21,13,2.3297357878293905,1.5263472042197315,5.617547140522816,1.4756623142397183,0.8724316458666287,0,0,0,0,0.32,0
